#,cveID,assigner,publishedDate,url,baseScore,exploitabilityScore,baseSeverity,attackVector,privilegesRequired,attackComplexity,userInteraction,confidentialityImpact,integrityImpact,availabilityImpact
118,CVE-2023-0131,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://chromereleases.googleblog.com/2023/01/stable-channel-update-for-desktop.html,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,HIGH,NONE,NONE
119,CVE-2023-0132,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://crbug.com/1371215,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,HIGH,NONE
120,CVE-2023-0133,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://crbug.com/1375132,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,HIGH,NONE
121,CVE-2023-0134,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://crbug.com/1385709,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
122,CVE-2023-0135,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://crbug.com/1385831,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
123,CVE-2023-0136,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://crbug.com/1356987,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
124,CVE-2023-0137,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://crbug.com/1399904,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
125,CVE-2023-0138,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://crbug.com/1346675,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
126,CVE-2023-0139,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://chromereleases.googleblog.com/2023/01/stable-channel-update-for-desktop.html,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,HIGH,NONE
127,CVE-2023-0140,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://crbug.com/1326788,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,HIGH,NONE
128,CVE-2023-0141,chrome-cve-admin@google.com,2023-01-10T20:15Z,https://chromereleases.googleblog.com/2023/01/stable-channel-update-for-desktop.html,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,NONE,NONE
129,CVE-2023-0142,security@synology.com,2023-06-13T07:15Z,https://www.synology.com/en-global/security/advisory/Synology_SA_23_05,8.1,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,NONE
130,CVE-2023-0143,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/c4cd3d98-9678-49cb-9d1a-551ef8a810b9,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
131,CVE-2023-0144,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/d7b3917a-d11f-4216-9d2c-30771d83a7b4,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
132,CVE-2023-0145,contact@wpscan.com,2023-03-20T16:15Z,https://wpscan.com/vulnerability/f4e4b4a2-c7cb-42ce-9d5b-bd84efcbf54d,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
133,CVE-2023-0146,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/d1218c69-4f6a-4b2d-a537-5cc16a46ba7b,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
134,CVE-2023-0147,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/af9cbb4a-42fc-43c5-88f3-349b417f1a6a,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
135,CVE-2023-0148,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/f15f2f2c-2053-4b93-8064-15b5243a4021,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
136,CVE-2023-0149,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/6b6f9e42-7f7f-4daa-99c9-14a24a6d76b0,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
137,CVE-2023-0150,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/517154dc-d6bd-462d-b955-061a7b7f8da5,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
138,CVE-2023-0151,contact@wpscan.com,2023-02-13T15:15Z,https://wpscan.com/vulnerability/d9fc6f5f-efc1-4e23-899b-e9a49330ed13,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
139,CVE-2023-0152,contact@wpscan.com,2023-06-05T14:15Z,https://wpscan.com/vulnerability/8281fce2-6f24-4d3f-895f-4d8694806609,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
140,CVE-2023-0153,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/f3459868-28aa-4a5d-94d8-bbc17e3ce653,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
141,CVE-2023-0154,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/5e66e173-776d-4423-b4a2-eb7316b2502f,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
142,CVE-2023-0155,cve@gitlab.com,2023-05-03T21:15Z,https://gitlab.com/gitlab-org/cves/-/blob/master/2023/CVE-2023-0155.json,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,NONE,LOW,LOW
143,CVE-2023-0156,contact@wpscan.com,2023-04-10T14:15Z,https://wpscan.com/vulnerability/caf1dbb5-197e-41e9-8f48-ba1f2360a759,4.9,1.2,MEDIUM,NETWORK,HIGH,LOW,NONE,HIGH,NONE,NONE
144,CVE-2023-0157,contact@wpscan.com,2023-04-10T14:15Z,https://wpscan.com/vulnerability/8248b550-6485-4108-a701-8446ffa35f06,4.8,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,NONE
145,CVE-2023-0158,sep@nlnetlabs.nl,2023-01-17T17:15Z,https://www.nlnetlabs.nl/downloads/krill/CVE-2023-0158.txt,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
146,CVE-2023-0159,contact@wpscan.com,2023-02-13T15:15Z,https://wpscan.com/vulnerability/239ea870-66e5-4754-952e-74d4dd60b809,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
147,CVE-2023-0160,secalert@redhat.com,2023-07-18T17:15Z,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=ed17aa92dc56,,,,,,,,,,
148,CVE-2023-0161,cve@mitre.org,2023-01-11T08:15Z,,,,,,,,,,,
149,CVE-2023-0162,security@wordfence.com,2023-01-10T18:15Z,https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&new=2844012%40cpo-companion%2Ftrunk&old=2574013%40cpo-companion%2Ftrunk&sfp_email=&sfph_mail=,4.8,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,NONE
150,CVE-2023-0164,help@fluidattacks.com,2023-01-18T22:15Z,https://github.com/Orangescrum/orangescrum,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
151,CVE-2023-0165,contact@wpscan.com,2023-03-06T14:15Z,https://wpscan.com/vulnerability/f00b82f7-d8ad-4f6b-b791-81cc16b6336b,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
152,CVE-2023-0166,contact@wpscan.com,2023-02-13T15:15Z,https://wpscan.com/vulnerability/f5d43062-4ef3-4dd1-b916-0127f0016f5c,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
153,CVE-2023-0167,contact@wpscan.com,2023-03-20T16:15Z,https://wpscan.com/vulnerability/fafbf666-b908-48ef-9041-fea653e9bfeb,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
154,CVE-2023-0168,contact@wpscan.com,2023-02-27T16:15Z,https://wpscan.com/vulnerability/e854efee-16fc-4379-9e66-d2883e01fb32,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
155,CVE-2023-0169,contact@wpscan.com,2023-02-13T15:15Z,https://wpscan.com/vulnerability/178d71f2-4666-4f7e-ada5-cb72a50fd663,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
156,CVE-2023-0170,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/19ee5e33-acc8-40c5-8f54-c9cb0fa491f0,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
157,CVE-2023-0171,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/32324655-ff91-4a53-a2c5-ebe6678d4a9d,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
158,CVE-2023-0172,contact@wpscan.com,2023-03-13T17:15Z,https://wpscan.com/vulnerability/c8982b8d-985f-4a5d-840d-e8be7c3405bd,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
159,CVE-2023-0173,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/c543b6e2-a7c0-4ba7-a308-e9951dd59fb9,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
160,CVE-2023-0174,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/6b53d0e6-def9-4907-bd2b-884b2afa52b3,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
161,CVE-2023-0175,contact@wpscan.com,2023-03-20T16:15Z,https://wpscan.com/vulnerability/cdcd3c2c-cb29-4b21-8d3d-7eafbc1d3098,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
162,CVE-2023-0176,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/a762c25b-5c47-400e-8964-407cf4c94e9f,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
163,CVE-2023-0177,contact@wpscan.com,2023-02-13T15:15Z,https://wpscan.com/vulnerability/712c2154-37f4-424c-ba3b-26ba6aa95bca,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
164,CVE-2023-0178,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/cc308e15-7937-4d41-809d-74f8c13bee23,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
165,CVE-2023-0179,secalert@redhat.com,2023-03-27T22:15Z,https://bugzilla.redhat.com/show_bug.cgi?id=2161713,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
166,CVE-2023-0180,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,NONE,HIGH
167,CVE-2023-0181,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,NONE,HIGH,HIGH
168,CVE-2023-0182,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
169,CVE-2023-0183,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,NONE,HIGH,HIGH
170,CVE-2023-0184,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
171,CVE-2023-0185,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,NONE,HIGH
172,CVE-2023-0186,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,NONE,HIGH,HIGH
173,CVE-2023-0187,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,5.5,1.8,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH
174,CVE-2023-0188,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,5.5,1.8,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH
175,CVE-2023-0189,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
176,CVE-2023-0190,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,5.5,1.8,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH
177,CVE-2023-0191,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,NONE,HIGH,HIGH
178,CVE-2023-0192,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
179,CVE-2023-0193,psirt@nvidia.com,2023-03-10T21:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5446,4.4,1.8,MEDIUM,LOCAL,LOW,LOW,NONE,LOW,NONE,LOW
180,CVE-2023-0194,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,4.6,0.9,MEDIUM,PHYSICAL,NONE,LOW,NONE,NONE,NONE,HIGH
181,CVE-2023-0195,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,2.4,0.9,LOW,PHYSICAL,NONE,LOW,NONE,LOW,NONE,NONE
182,CVE-2023-0196,psirt@nvidia.com,2023-03-02T02:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5446,3.3,1.8,LOW,LOCAL,LOW,LOW,NONE,NONE,NONE,LOW
183,CVE-2023-0197,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,6.5,2.0,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH
184,CVE-2023-0198,psirt@nvidia.com,2023-04-01T05:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
185,CVE-2023-0199,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5452,6.1,1.8,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,LOW,HIGH
186,CVE-2023-0200,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5449,6.7,0.8,MEDIUM,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH
187,CVE-2023-0201,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5449,6.7,0.8,MEDIUM,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH
188,CVE-2023-0202,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5449,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
189,CVE-2023-0203,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5459,7.7,3.1,HIGH,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH
190,CVE-2023-0204,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5459,7.7,3.1,HIGH,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH
191,CVE-2023-0205,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5459,7.7,3.1,HIGH,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH
192,CVE-2023-0206,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5449,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
193,CVE-2023-0207,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5449,4.4,0.8,MEDIUM,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH
194,CVE-2023-0208,psirt@nvidia.com,2023-04-01T04:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5453,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,NONE,HIGH,HIGH
195,CVE-2023-0209,psirt@nvidia.com,2023-04-22T03:15Z,https://nvidia.custhelp.com/app/answers/detail/a_id/5458,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
196,CVE-2023-0210,secalert@redhat.com,2023-03-27T22:15Z,https://securityonline.info/cve-2023-0210-flaw-in-linux-kernel-allows-unauthenticated-remote-dos-attacks/,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
197,CVE-2023-0212,contact@wpscan.com,2023-03-06T14:15Z,https://wpscan.com/vulnerability/5fdd44aa-7f3f-423a-9fb0-dc9dc36f33a3,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
198,CVE-2023-0213,security@m-files.com,2023-03-29T11:15Z,https://www.m-files.com/about/trust-center/security-advisories/cve-2023-0213/,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
199,CVE-2023-0214,trellixpsirt@trellix.com,2023-01-18T11:15Z,https://kcm.trellix.com/corporate/index?page=content&id=SB10393,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
200,CVE-2023-0215,openssl-security@openssl.org,2023-02-08T20:15Z,https://www.openssl.org/news/secadv/20230207.txt,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
201,CVE-2023-0216,openssl-security@openssl.org,2023-02-08T20:15Z,https://www.openssl.org/news/secadv/20230207.txt,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
202,CVE-2023-0217,openssl-security@openssl.org,2023-02-08T20:15Z,https://www.openssl.org/news/secadv/20230207.txt,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
203,CVE-2023-0219,contact@wpscan.com,2023-03-13T17:15Z,https://wpscan.com/vulnerability/71662b72-311c-42db-86c5-a0276d25535c,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
204,CVE-2023-0220,contact@wpscan.com,2023-02-13T15:15Z,https://wpscan.com/vulnerability/d6d976be-31d1-419d-8729-4a36fbd2755c,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
205,CVE-2023-0221,trellixpsirt@trellix.com,2023-01-13T16:15Z,https://kcm.trellix.com/corporate/index?page=content&id=SB10370,4.4,0.8,MEDIUM,LOCAL,HIGH,LOW,NONE,NONE,HIGH,NONE
206,CVE-2023-0223,cve@gitlab.com,2023-03-09T21:15Z,https://gitlab.com/gitlab-org/cves/-/blob/master/2023/CVE-2023-0223.json,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
207,CVE-2023-0225,secalert@redhat.com,2023-04-03T23:15Z,https://www.samba.org/samba/security/CVE-2023-0225.html,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
208,CVE-2023-0227,security@huntr.dev,2023-01-12T01:15Z,https://huntr.dev/bounties/af3101d7-fea6-463a-b7e4-a48be219e31b,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
209,CVE-2023-0228,cybersecurity@ch.abb.com,2023-03-02T02:15Z,https://search.abb.com/library/Download.aspx?DocumentID=7PAA006722&LanguageCode=en&DocumentPartId=&Action=Launch,8.8,2.8,HIGH,ADJACENT_NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
210,CVE-2023-0229,secalert@redhat.com,2023-01-26T21:18Z,https://bugzilla.redhat.com/show_bug.cgi?id=2160349,6.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,LOW
211,CVE-2023-0230,contact@wpscan.com,2023-02-27T16:15Z,https://wpscan.com/vulnerability/a4ad73b2-6a70-48ff-bf4c-28f81b193748,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
212,CVE-2023-0231,contact@wpscan.com,2023-02-21T09:15Z,https://wpscan.com/vulnerability/533c19d5-219c-4389-a8bf-8b3a35b33b20,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
213,CVE-2023-0232,contact@wpscan.com,2023-02-21T09:15Z,https://wpscan.com/vulnerability/1885a708-0e8a-4f4c-8e26-069bebe9a518,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
214,CVE-2023-0233,contact@wpscan.com,2023-05-15T13:15Z,https://wpscan.com/vulnerability/e95c85fd-fa47-45bd-b8e0-a7f33edd7130,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
215,CVE-2023-0234,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/acf3e369-1290-4b3f-83bf-2209b9dd06e1,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
216,CVE-2023-0235,cve@mitre.org,2023-01-13T05:15Z,,,,,,,,,,,
217,CVE-2023-0236,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/503835db-426d-4b49-85f7-c9a20d6ff5b8,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
218,CVE-2023-0237,cve@mitre.org,2023-01-13T05:15Z,,,,,,,,,,,
219,CVE-2023-0240,security@google.com,2023-01-30T14:15Z,https://git.kernel.org/pub/scm/linux/kernel/git/stable/linux.git/commit/io_uring?h=linux-5.10.y&id=788d0824269bef539fe31a785b1517882eafed93,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
220,CVE-2023-0241,secalert@redhat.com,2023-03-27T21:15Z,https://jvn.jp/en/jp/JVN01398015/,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,HIGH,NONE
221,CVE-2023-0242,cve@rapid7.com,2023-01-18T21:15Z,https://docs.velociraptor.app/announcements/2023-cves/#:~:text=to%20upgrade%20clients.- CVE%2D2023%2D0242 -Insufficient%20Permission%20Check,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
222,CVE-2023-0243,cna@vuldb.com,2023-01-12T15:15Z,https://github.com/yeyinshi/tuzicms/issues/12,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
223,CVE-2023-0244,cna@vuldb.com,2023-01-12T15:15Z,https://github.com/yeyinshi/tuzicms/issues/13,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
224,CVE-2023-0245,cna@vuldb.com,2023-01-12T15:15Z,https://vuldb.com/?ctiid.218153,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
225,CVE-2023-0246,cna@vuldb.com,2023-01-12T15:15Z,https://vuldb.com/?ctiid.218154,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
226,CVE-2023-0247,security@huntr.dev,2023-01-12T17:15Z,https://huntr.dev/bounties/cab50e44-0995-4ac1-a5d5-889293b9704f,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
227,CVE-2023-0249,ics-cert@hq.dhs.gov,2023-02-08T23:15Z,https://www.cisa.gov/uscert/ics/advisories/icsa-23-033-01,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
228,CVE-2023-0250,ics-cert@hq.dhs.gov,2023-02-08T23:15Z,https://www.cisa.gov/uscert/ics/advisories/icsa-23-033-01,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
229,CVE-2023-0251,ics-cert@hq.dhs.gov,2023-02-08T23:15Z,https://www.cisa.gov/uscert/ics/advisories/icsa-23-033-01,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
230,CVE-2023-0252,contact@wpscan.com,2023-02-06T20:15Z,https://wpscan.com/vulnerability/5754a4fd-1adf-47aa-976f-3b28750058c2,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
231,CVE-2023-0253,security@wordfence.com,2023-02-02T21:22Z,https://devowlio.gitbook.io/changelogs/wordpress-plugins/real-media-library,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
232,CVE-2023-0254,security@wordfence.com,2023-01-12T18:15Z,https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&old=2829005%40simple-membership-wp-user-import&new=2829005%40simple-membership-wp-user-import&sfp_email=&sfph_mail=,4.9,1.2,MEDIUM,NETWORK,HIGH,LOW,NONE,HIGH,NONE,NONE
233,CVE-2023-0255,contact@wpscan.com,2023-02-13T15:15Z,https://wpscan.com/vulnerability/b0239208-1e23-4774-9b8c-9611704a07a0,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
234,CVE-2023-0256,cna@vuldb.com,2023-01-12T22:15Z,https://vuldb.com/?ctiid.218184,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
235,CVE-2023-0257,cna@vuldb.com,2023-01-12T22:15Z,https://vuldb.com/?ctiid.218185,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
236,CVE-2023-0258,cna@vuldb.com,2023-01-12T22:15Z,https://vuldb.com/?ctiid.218186,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
237,CVE-2023-0259,contact@wpscan.com,2023-02-13T15:15Z,https://wpscan.com/vulnerability/d3bb0eac-1f4e-4191-8f3b-104a5bb54558,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
